X,Y,Z
0.105469,-0.524324,-1.7833
0.0664063,-0.539533,-1.78688
0.0742188,-0.539891,-1.78535
-0.113281,-0.570061,-1.79357
-0.115788,-0.570647,-1.79108
-0.113281,-0.566948,-1.79021
-0.111731,-0.570647,-1.79108
-0.0976563,-0.569655,-1.7953
-0.0898438,-0.569455,-1.79616
-0.0820313,-0.56981,-1.79464
-0.0664063,-0.570451,-1.79191
-0.0585938,-0.569195,-1.79726
-0.0507813,-0.570312,-1.7925
-0.0429688,-0.56999,-1.79388
-0.0429688,-0.56562,-1.79792
-0.0478718,-0.568861,-1.79868
-0.0398222,-0.568861,-1.79868
-0.183594,-0.577532,-1.79593
-0.175781,-0.57261,-1.79956
-0.180798,-0.576467,-1.80047
-0.167969,-0.575231,-1.80018
-0.160156,-0.57681,-1.79901
-0.160156,-0.575011,-1.80013
-0.152344,-0.575259,-1.80019
-0.150316,-0.576467,-1.80047
-0.128906,-0.577651,-1.79543
-0.105469,-0.577183,-1.79742
-0.105469,-0.573769,-1.79181
-0.0976563,-0.577385,-1.79656
-0.0898438,-0.577504,-1.79605
-0.0820313,-0.57714,-1.7976
-0.0787699,-0.578252,-1.79286
-0.0351563,-0.578201,-1.79308
-0.0351563,-0.577931,-1.79279
-0.0342192,-0.578252,-1.79286
-0.175781,-0.579571,-1.8012
-0.167969,-0.579984,-1.8013
-0.160156,-0.578652,-1.80098
-0.152344,-0.585108,-1.79784
-0.158101,-0.584073,-1.80225
-0.128906,-0.580436,-1.79338
0.0976563,-0.585417,-1.79653
0.0943153,-0.585858,-1.79465
0.0976563,-0.584386,-1.7943
-0.152344,-0.587771,-1.80312
-0.0429688,-0.568079,-1.80202
-0.175781,-0.575719,-1.80365
-0.167969,-0.576215,-1.80154
-0.160156,-0.576136,-1.80188
-0.152344,-0.576106,-1.80201
-0.0429688,-0.57305,-1.79967
-0.152344,-0.582513,-1.8089
-0.147205,-0.582288,-1.80986
-0.144531,-0.581433,-1.80164
-0.144531,-0.581315,-1.80963
-0.142379,-0.582288,-1.80986
-0.143682,-0.584073,-1.80225
0.0195313,-0.583547,-1.8045
0.0195313,-0.581832,-1.80173
0.0246984,-0.584073,-1.80225
-0.144531,-0.584505,-1.81038
-0.144531,-0.584899,-1.80245
0.0913615,-0.589893,-1.81165
0.0976563,-0.588724,-1.80335
0.0976563,-0.590637,-1.80848
0.0898438,-0.58934,-1.81152
0.0898438,-0.590613,-1.80379
0.121094,-0.587019,-1.81097
0.113281,-0.588104,-1.81123
0.121094,-0.589033,-1.80342
0.113281,-0.589287,-1.80348
0.128906,-0.582337,-1.80965
0.128631,-0.582288,-1.80986
0.128906,-0.587577,-1.80308
0.136719,-0.586849,-1.80291
0.136719,-0.582706,-1.80808
0.167969,-0.589574,-1.81157
0.164735,-0.591679,-1.80404
0.167969,-0.590694,-1.80381
0.165749,-0.589893,-1.81165
0.175781,-0.591362,-1.80539
0.174036,-0.591679,-1.80404
0.175781,-0.588635,-1.81135
-0.144891,-0.597499,-1.81343
-0.144531,-0.597551,-1.81321
-0.144531,-0.596376,-1.81317
-0.144201,-0.597499,-1.81343
-0.144531,-0.582054,-1.81085
-0.1277,-0.580502,-1.81747
-0.121094,-0.581828,-1.81182
-0.121094,-0.578613,-1.81702
-0.113281,-0.580697,-1.81664
-0.113281,-0.579803,-1.8173
-0.111323,-0.580502,-1.81747
-0.121094,-0.582104,-1.81784
-0.113281,-0.581093,-1.81761
-0.107408,-0.588108,-1.81925
-0.105469,-0.588447,-1.81781
-0.105469,-0.583794,-1.81824
-0.102596,-0.588108,-1.81925
-0.0273438,-0.589687,-1.81252
-0.0277277,-0.589893,-1.81165
-0.0273438,-0.589718,-1.8116
-0.0271639,-0.589893,-1.81165
0.0898438,-0.5895,-1.81332
0.0886563,-0.589893,-1.81165
0.113281,-0.589377,-1.81384
0.121094,-0.589209,-1.81456
-0.144531,-0.597406,-1.81383
-0.105469,-0.590389,-1.81979
-0.069208,-0.595714,-1.82104
-0.0664063,-0.596074,-1.8195
-0.0664063,-0.593062,-1.82041
-0.0585938,-0.596233,-1.81882
-0.0585938,-0.592302,-1.82024
-0.0547017,-0.595714,-1.82104
-0.0404862,-0.595714,-1.82104
-0.0351563,-0.596804,-1.81639
-0.0351563,-0.59062,-1.81984
-0.0273438,-0.596155,-1.81916
-0.0273438,-0.593838,-1.8206
-0.0273438,-0.590774,-1.81185
-0.0195313,-0.597057,-1.81532
-0.0195313,-0.59227,-1.82023
-0.0161734,-0.597499,-1.81343
-0.0117188,-0.596586,-1.81322
-0.0117188,-0.592826,-1.82036
-0.00390625,-0.596808,-1.81638
-0.00562159,-0.597499,-1.81343
-0.00390625,-0.595171,-1.82091
0.0570318,-0.597499,-1.81343
0.0507813,-0.595548,-1.821
0.0507813,-0.59573,-1.82097
0.0585938,-0.591261,-1.81197
0.0585938,-0.591317,-1.82001
0.0898438,-0.596161,-1.81913
0.0917016,-0.595714,-1.82104
0.0898438,-0.59169,-1.82009
0.0898438,-0.590484,-1.81178
0.121094,-0.593943,-1.8126
0.113281,-0.592412,-1.81224
0.121094,-0.59157,-1.82006
0.113281,-0.592881,-1.82037
0.121094,-0.59694,-1.81582
0.113281,-0.596463,-1.81785
0.128906,-0.588792,-1.81634
0.128906,-0.596631,-1.81323
0.127949,-0.595714,-1.82104
-0.155113,-0.578717,-1.82507
-0.152344,-0.579951,-1.81982
-0.152344,-0.577314,-1.82474
-0.145992,-0.578717,-1.82507
-0.13043,-0.578717,-1.82507
-0.128906,-0.580028,-1.81949
-0.128906,-0.577118,-1.8247
-0.126358,-0.578717,-1.82507
-0.121094,-0.579629,-1.82119
-0.113281,-0.580341,-1.81815
0.0116024,-0.578717,-1.82507
0.0117188,-0.578748,-1.82494
0.0117188,-0.57862,-1.82505
0.0118023,-0.578717,-1.82507
-0.152344,-0.580617,-1.82552
-0.128906,-0.579512,-1.82526
-0.105469,-0.58777,-1.82069
-0.0856563,-0.586323,-1.82686
-0.0820313,-0.587968,-1.81985
-0.0820313,-0.582945,-1.82606
-0.0752309,-0.586323,-1.82686
-0.0290845,-0.586323,-1.82686
-0.0273438,-0.586728,-1.82513
-0.0273438,-0.585847,-1.82675
-0.0195313,-0.586872,-1.82452
-0.0195313,-0.584513,-1.82643
-0.0157618,-0.586323,-1.82686
0.0117188,-0.578879,-1.82511
0.0273438,-0.58644,-1.82636
0.0215209,-0.588108,-1.81925
0.0273438,-0.585933,-1.81874
0.0351563,-0.586992,-1.81899
0.0351563,-0.587671,-1.82111
0.0416087,-0.588108,-1.81925
-0.0820313,-0.589324,-1.82756
-0.0351563,-0.5913,-1.82803
-0.0359911,-0.593929,-1.82864
-0.0273438,-0.5892,-1.82753
-0.0310271,-0.593929,-1.82864
-0.0273438,-0.594993,-1.82411
-0.025089,-0.593929,-1.82864
-0.0117188,-0.588815,-1.82744
-0.00390625,-0.592527,-1.82831
0.0029669,-0.593929,-1.82864
0.00390625,-0.593735,-1.82057
0.00390625,-0.593964,-1.82849
0.0117188,-0.594121,-1.82782
0.0117188,-0.593735,-1.8286
0.00586282,-0.593929,-1.82864
0.00912954,-0.595714,-1.82104
0.0195313,-0.594309,-1.82702
0.0195313,-0.591741,-1.82813
0.0273438,-0.594702,-1.82535
0.0273438,-0.586928,-1.827
0.0273438,-0.591798,-1.82012
0.0351563,-0.591075,-1.81995
0.0351563,-0.593485,-1.82854
0.0351563,-0.594123,-1.82782
0.0367202,-0.593929,-1.82864
0.0507813,-0.593619,-1.82857
0.0501897,-0.595714,-1.82104
0.0495401,-0.593929,-1.82864
0.0585938,-0.590718,-1.82789
0.0898438,-0.594411,-1.82659
0.113281,-0.594314,-1.827
0.109954,-0.595714,-1.82104
0.121094,-0.59056,-1.82785
0.114243,-0.593929,-1.82864
0.125938,-0.593929,-1.82864
0.136719,-0.594903,-1.82449
0.129687,-0.595714,-1.82104
0.136719,-0.591297,-1.82
-0.152344,-0.574936,-1.83221
-0.153668,-0.576932,-1.83268
-0.144531,-0.578046,-1.82793
-0.144531,-0.576151,-1.83249
-0.143691,-0.576932,-1.83268
-0.128906,-0.578439,-1.82626
0.0117188,-0.578679,-1.82523
-0.152344,-0.57836,-1.83301
-0.144531,-0.577797,-1.83288
-0.0820313,-0.58501,-1.83245
-0.0273438,-0.586045,-1.82804
-0.0195313,-0.581625,-1.83378
-0.02397,-0.584537,-1.83446
-0.0173297,-0.584537,-1.83446
0.00366521,-0.584537,-1.83446
0.00390625,-0.584615,-1.83413
0.00390625,-0.584345,-1.83442
0.0117188,-0.585014,-1.83243
0.0117188,-0.582527,-1.83399
0.0129125,-0.584537,-1.83446
-0.0429688,-0.592485,-1.83479
-0.0507813,-0.591805,-1.83617
-0.0507813,-0.592224,-1.8359
-0.0429688,-0.590233,-1.8358
-0.036725,-0.592143,-1.83625
-0.0351563,-0.592736,-1.83372
-0.0344232,-0.592143,-1.83625
-0.0273438,-0.593649,-1.82983
-0.0273438,-0.587426,-1.83514
-0.0310271,-0.593929,-1.82864
-0.0117188,-0.592658,-1.83405
-0.0129838,-0.592143,-1.83625
0.00586282,-0.593929,-1.82864
0.00390625,-0.593915,-1.8287
0.0195313,-0.588595,-1.83542
0.0429688,-0.593619,-1.82996
0.0429688,-0.586284,-1.83487
0.0351563,-0.586862,-1.83501
0.0507813,-0.585472,-1.83468
0.0585938,-0.587147,-1.83508
0.064084,-0.592143,-1.83625
0.0664063,-0.592193,-1.82824
0.0664063,-0.593217,-1.83168
0.0742188,-0.59335,-1.82851
0.0742188,-0.593818,-1.82911
0.0820313,-0.593289,-1.82849
0.0820313,-0.593756,-1.82938
0.0840622,-0.593929,-1.82864
0.104586,-0.592143,-1.83625
0.105469,-0.592525,-1.83462
0.105469,-0.591708,-1.83615
0.107013,-0.592143,-1.83625
0.121094,-0.592845,-1.83326
-0.152344,-0.576498,-1.83453
-0.144531,-0.576651,-1.83388
-0.0195313,-0.583665,-1.83818
0.00390625,-0.584464,-1.83478
0.00366521,-0.584537,-1.83446
0.0117188,-0.584246,-1.83571
-0.0586962,-0.590358,-1.84385
-0.0585938,-0.590388,-1.84373
-0.0585938,-0.590341,-1.84385
-0.0526663,-0.592143,-1.83625
-0.0507813,-0.589196,-1.84358
-0.0488685,-0.590358,-1.84385
-0.0429688,-0.591595,-1.83859
-0.0273438,-0.591249,-1.84006
-0.0195313,-0.590746,-1.8422
-0.0160594,-0.590358,-1.84385
-0.0117188,-0.591505,-1.83897
-0.0117188,-0.586178,-1.84287
0.0117188,-0.586408,-1.84293
0.00390625,-0.587664,-1.84322
0.105469,-0.58723,-1.84312
0.102827,-0.590358,-1.84385
0.113281,-0.591009,-1.84108
0.113281,-0.588402,-1.8434
0.118182,-0.590358,-1.84385
-0.402344,1.07046,-1.79908
-0.402344,1.07715,-1.8026
-0.401151,1.0778,-1.80538
-0.400978,1.06841,-1.79956
-0.402344,1.07544,-1.80593
-0.402344,1.06881,-1.80126
-0.406035,1.06259,-1.80895
-0.404727,1.0702,-1.80716
-0.402344,1.06153,-1.80441
-0.398892,1.06081,-1.80134
-0.355469,1.06102,-1.80224
-0.355469,1.06229,-1.80099
-0.355795,1.06081,-1.80134
-0.354365,1.06081,-1.80134
-0.402344,1.05928,-1.80973
-0.394531,1.05509,-1.80269
-0.394531,1.05611,-1.81047
-0.394204,1.05499,-1.81073
-0.393457,1.0532,-1.80313
-0.378906,1.0534,-1.80398
-0.378906,1.05366,-1.80302
-0.379585,1.0532,-1.80313
-0.377101,1.0532,-1.80313
-0.364003,1.05499,-1.81073
-0.363281,1.06137,-1.80924
-0.363281,1.05476,-1.80978
-0.355469,1.05389,-1.80607
-0.361186,1.05499,-1.81073
-0.357015,1.0532,-1.80313
-0.352903,1.0532,-1.80313
-0.394531,1.05228,-1.81137
-0.397011,1.04559,-1.80491
-0.394531,1.051,-1.80364
-0.396265,1.04738,-1.81252
-0.378906,1.04707,-1.8112
-0.380178,1.04559,-1.80491
-0.375417,1.04559,-1.80491
-0.363281,1.0508,-1.81172
-0.355469,1.05163,-1.81152
-0.361788,1.04738,-1.81252
-0.356738,1.04559,-1.80491
-0.351744,1.04738,-1.81252
-0.353553,1.04559,-1.80491
-0.398092,1.03977,-1.81431
-0.398724,1.03799,-1.8067
-0.378906,1.04407,-1.80527
-0.355469,1.04376,-1.80535
-0.355469,1.04132,-1.81394
-0.394531,1.03651,-1.80705
-0.394531,1.03903,-1.81448
-0.386719,1.0384,-1.81463
-0.386719,1.03098,-1.80834
-0.378906,1.03957,-1.81435
-0.378906,1.03423,-1.80758
-0.371094,1.03073,-1.80994
-0.373724,1.03038,-1.80848
-0.371094,1.03913,-1.81446
-0.367105,1.03038,-1.80848
-0.363281,1.03258,-1.80797
-0.363281,1.03769,-1.81479
-0.355469,1.03077,-1.81015
-0.359875,1.03038,-1.80848
-0.355469,1.03936,-1.8144
-0.347656,1.03137,-1.8127
-0.347656,1.03614,-1.81516
-0.34268,1.03217,-1.81609
-0.371094,1.02932,-1.80873
-0.355469,1.02878,-1.80886
-0.347656,1.02299,-1.81119
-0.348813,1.02278,-1.81027
-0.339844,1.03089,-1.81639
-0.339844,1.02291,-1.81084
-0.335248,1.02456,-1.81788
-0.347656,1.02195,-1.81046
-0.339844,1.02223,-1.8104
-0.332031,1.02115,-1.81868
-0.334727,1.01517,-1.81206
-0.332031,1.01587,-1.81504
-0.325394,1.01696,-1.81966
-0.31444,1.01696,-1.81966
-0.313827,1.02456,-1.81788
-0.310851,1.01517,-1.81206
-0.310976,1.02278,-1.81027
-0.332031,1.01266,-1.81264
-0.324219,1.01603,-1.81988
-0.327477,1.00757,-1.81384
-0.324219,1.00832,-1.81705
-0.318049,1.00935,-1.82145
-0.314696,1.00935,-1.82145
-0.309228,1.00757,-1.81384
-0.324219,1.00377,-1.81473
-0.316406,1.00253,-1.82305
-0.319858,0.99996,-1.81563
-0.316406,1.00166,-1.82285
-0.310629,0.99996,-1.81563
-0.316406,0.992898,-1.81973
-0.318548,0.992354,-1.81741
-0.311335,0.994139,-1.82502
-0.308594,0.997848,-1.81612
-0.308594,0.997864,-1.82414
-0.30571,0.994139,-1.82502
-0.305888,0.992354,-1.81741
-0.316406,0.990092,-1.81794
-0.308594,0.991247,-1.8257
-0.310147,0.984748,-1.8192
-0.308594,0.985151,-1.82091
-0.307159,0.984748,-1.8192
-0.308594,0.983102,-1.81958
-0.257467,0.689908,-1.89643
-0.253906,0.689737,-1.8957
-0.253906,0.69171,-1.89601
-0.246094,0.689861,-1.89623
-0.246094,0.690356,-1.89632
-0.238281,0.689787,-1.89591
-0.238281,0.691346,-1.89609
-0.230469,0.689854,-1.8962
-0.230469,0.690566,-1.89628
-0.222656,0.689908,-1.89643
-0.222656,0.689915,-1.89643
-0.222635,0.689908,-1.89643
-0.264521,0.682303,-1.89821
-0.261719,0.682114,-1.89741
-0.261719,0.68526,-1.89752
-0.253906,0.681693,-1.89562
-0.246094,0.681665,-1.8955
-0.238281,0.681653,-1.89545
-0.230469,0.681601,-1.89523
-0.222656,0.681632,-1.89536
-0.214844,0.681979,-1.89684
-0.214844,0.686928,-1.89713
-0.209225,0.682303,-1.89821
-0.267469,0.674697,-1.9
-0.261719,0.674307,-1.89834
-0.253906,0.67381,-1.89622
-0.246094,0.673544,-1.89509
-0.238281,0.673414,-1.89454
-0.230469,0.673521,-1.89499
-0.222656,0.673596,-1.89531
-0.214844,0.673968,-1.89689
-0.207031,0.674511,-1.89921
-0.207031,0.679285,-1.89892
-0.203943,0.674697,-1.9
-0.270463,0.667091,-1.90179
-0.269531,0.667034,-1.90154
-0.269531,0.669402,-1.90124
-0.261719,0.666621,-1.89978
-0.253906,0.66617,-1.89786
-0.246094,0.665739,-1.89603
-0.238281,0.665605,-1.89545
-0.230469,0.665671,-1.89573
-0.222656,0.665974,-1.89703
-0.214844,0.666359,-1.89867
-0.207031,0.666769,-1.90042
-0.202936,0.667091,-1.90179
-0.274102,0.659485,-1.90357
-0.269531,0.659159,-1.90218
-0.261719,0.658888,-1.90103
-0.253906,0.658622,-1.89989
-0.246094,0.658312,-1.89857
-0.238281,0.658249,-1.8983
-0.230469,0.65847,-1.89925
-0.222656,0.658629,-1.89992
-0.214844,0.658823,-1.90075
-0.207031,0.659243,-1.90254
-0.203597,0.659485,-1.90357
-0.274031,0.651879,-1.90536
-0.269531,0.651579,-1.90407
-0.261719,0.651183,-1.90239
-0.253906,0.650923,-1.90128
-0.246094,0.650806,-1.90078
-0.238281,0.650921,-1.90127
-0.230469,0.65099,-1.90157
-0.222656,0.651108,-1.90207
-0.214844,0.651326,-1.903
-0.207031,0.651753,-1.90482
-0.204972,0.651879,-1.90536
-0.274847,0.644274,-1.90714
-0.269531,0.643987,-1.90592
-0.261719,0.64362,-1.90435
-0.253906,0.643411,-1.90347
-0.246094,0.643359,-1.90325
-0.238281,0.643466,-1.9037
-0.230469,0.64345,-1.90363
-0.222656,0.643637,-1.90443
-0.214844,0.643949,-1.90576
-0.207031,0.646732,-1.90656
-0.208294,0.644274,-1.90714
-0.275167,0.636668,-1.90893
-0.269531,0.636277,-1.90726
-0.261719,0.635939,-1.90582
-0.253906,0.635829,-1.90535
-0.246094,0.635783,-1.90515
-0.238281,0.635756,-1.90504
-0.230469,0.636033,-1.90622
-0.222656,0.636086,-1.90645
-0.214844,0.636428,-1.90791
-0.210167,0.636668,-1.90893
-0.27646,0.629062,-1.91071
-0.269531,0.628542,-1.9085
-0.261719,0.628293,-1.90744
-0.253906,0.62812,-1.9067
-0.246094,0.627992,-1.90615
-0.238281,0.62807,-1.90648
-0.230469,0.628293,-1.90744
-0.222656,0.62838,-1.9078
-0.214844,0.628706,-1.9092
-0.207031,0.628967,-1.91031
-0.207031,0.632093,-1.91
-0.205536,0.629062,-1.91071
-0.279136,0.621456,-1.9125
-0.277344,0.621321,-1.91192
-0.277344,0.626601,-1.91129
-0.269531,0.620904,-1.91015
-0.261719,0.6207,-1.90928
-0.253906,0.620379,-1.90791
-0.246094,0.620304,-1.90759
-0.238281,0.62043,-1.90813
-0.230469,0.620505,-1.90844
-0.222656,0.62067,-1.90915
-0.214844,0.620992,-1.91052
-0.207031,0.621254,-1.91163
-0.203809,0.621456,-1.9125
-0.281153,0.613851,-1.91428
-0.277344,0.613535,-1.91294
-0.269531,0.613103,-1.9111
-0.261719,0.612867,-1.91009
-0.253906,0.612577,-1.90886
-0.246094,0.612543,-1.90871
-0.238281,0.612575,-1.90885
-0.230469,0.61271,-1.90942
-0.222656,0.612866,-1.91009
-0.214844,0.613158,-1.91133
-0.207031,0.613475,-1.91268
-0.199742,0.613851,-1.91428
-0.2847,0.606245,-1.91607
-0.277344,0.605755,-1.91398
-0.269531,0.605291,-1.91201
-0.261719,0.605038,-1.91093
-0.253906,0.604859,-1.91016
-0.246094,0.604808,-1.90995
-0.238281,0.604784,-1.90984
-0.230469,0.605025,-1.91087
-0.222656,0.60512,-1.91128
-0.214844,0.605332,-1.91218
-0.207031,0.605609,-1.91336
-0.199219,0.60604,-1.91519
-0.199219,0.612972,-1.91449
-0.195313,0.606245,-1.91607
-0.286518,0.598639,-1.91785
-0.285156,0.59853,-1.91739
-0.285156,0.604603,-1.91645
-0.277344,0.598009,-1.91517
-0.269531,0.597599,-1.91342
-0.261719,0.597296,-1.91213
-0.253906,0.597132,-1.91143
-0.246094,0.597079,-1.91121
-0.238281,0.596996,-1.91086
-0.230469,0.597288,-1.9121
-0.222656,0.597342,-1.91233
-0.214844,0.597582,-1.91335
-0.207031,0.597885,-1.91464
-0.199219,0.598187,-1.91593
-0.191406,0.598605,-1.91771
-0.191406,0.599689,-1.91761
-0.190946,0.598639,-1.91785
-0.287324,0.591033,-1.91964
-0.285156,0.590846,-1.91884
-0.277344,0.590254,-1.91632
-0.269531,0.589733,-1.9141
-0.261719,0.589476,-1.91301
-0.253906,0.589421,-1.91277
-0.246094,0.58931,-1.9123
-0.238281,0.589302,-1.91226
-0.230469,0.589496,-1.91309
-0.222656,0.589536,-1.91326
-0.214844,0.589781,-1.91431
-0.207031,0.590042,-1.91542
-0.199219,0.590462,-1.9172
-0.191406,0.59088,-1.91899
-0.189452,0.591033,-1.91964
0.00239013,0.591033,-1.91964
0.00390625,0.590506,-1.91739
0.00390625,0.591921,-1.91943
0.00483854,0.591033,-1.91964
-0.291973,0.583427,-1.92142
-0.285156,0.582879,-1.91909
-0.277344,0.582381,-1.91697
-0.269531,0.581845,-1.91468
-0.261719,0.581646,-1.91384
-0.260877,0.581642,-1.91382
-0.253906,0.582915,-1.91352
-0.246094,0.587169,-1.91252
-0.238281,0.585991,-1.9128
-0.230469,0.58372,-1.91333
-0.22521,0.581642,-1.91382
-0.222656,0.581686,-1.914
-0.214844,0.581794,-1.91446
-0.207031,0.582216,-1.91626
-0.199219,0.582657,-1.91814
-0.191406,0.5831,-1.92003
-0.187206,0.583427,-1.92142
0.00390625,0.583538,-1.9214
0.0117188,0.581718,-1.91414
0.0114947,0.581642,-1.91382
0.0117188,0.581737,-1.9138
0.0117479,0.581642,-1.91382
-0.294852,0.575822,-1.92321
-0.292969,0.575607,-1.9223
-0.292969,0.581407,-1.9219
-0.285156,0.574854,-1.91909
-0.277344,0.574417,-1.91723
-0.271155,0.574036,-1.9156
-0.269531,0.576765,-1.91496
-0.261719,0.581526,-1.91385
-0.222656,0.580267,-1.91414
-0.214844,0.575599,-1.91524
-0.214197,0.574036,-1.9156
-0.207031,0.574475,-1.91747
-0.199219,0.574853,-1.91908
-0.191406,0.575281,-1.92091
-0.184008,0.575822,-1.92321
0.00380933,0.575822,-1.92321
0.00390625,0.575777,-1.92302
0.00390625,0.581577,-1.92186
0.0117188,0.575729,-1.92282
0.0113474,0.574036,-1.9156
0.0109627,0.575822,-1.92321
0.0118318,0.574036,-1.9156
-0.297902,0.568216,-1.92499
-0.292969,0.567728,-1.92292
-0.285156,0.567091,-1.9202
-0.277344,0.566585,-1.91805
-0.274506,0.566431,-1.91739
-0.207031,0.566555,-1.91792
-0.211059,0.566431,-1.91739
-0.199219,0.567008,-1.91985
-0.191406,0.567454,-1.92175
-0.183594,0.567955,-1.92388
-0.183594,0.57507,-1.92339
-0.180323,0.568216,-1.92499
0.00229216,0.568216,-1.92499
0.00390625,0.567234,-1.92081
0.0117188,0.567499,-1.92194
0.00778367,0.566431,-1.91739
0.00892366,0.568216,-1.92499
0.0195313,0.566499,-1.91737
0.0195313,0.566636,-1.91827
0.0195533,0.566431,-1.91739
-0.302858,0.56061,-1.92678
-0.300781,0.560447,-1.92609
-0.300781,0.563331,-1.92614
-0.292969,0.559707,-1.92293
-0.285156,0.559128,-1.92047
-0.280322,0.558825,-1.91917
-0.277344,0.562904,-1.91822
-0.207031,0.563294,-1.91812
-0.20335,0.558825,-1.91917
-0.199219,0.55902,-1.92
-0.191406,0.559519,-1.92213
-0.183594,0.560005,-1.9242
-0.176392,0.56061,-1.92678
0.00390625,0.563153,-1.92618
0.0117188,0.562293,-1.92638
0.00984663,0.56061,-1.92678
0.00632315,0.558825,-1.91917
0.0121242,0.56061,-1.92678
0.0195313,0.559453,-1.92185
0.0202895,0.558825,-1.91917
-0.30606,0.553004,-1.92857
-0.300781,0.552572,-1.92672
-0.292969,0.551718,-1.92308
-0.285731,0.551219,-1.92096
-0.285156,0.552016,-1.92077
-0.199219,0.552467,-1.92067
-0.198755,0.551219,-1.92096
-0.191406,0.551739,-1.92317
-0.183594,0.552185,-1.92507
-0.175781,0.552849,-1.9279
-0.175781,0.558594,-1.92725
-0.174063,0.553004,-1.92857
0.0038033,0.553004,-1.92857
0.00390625,0.552884,-1.92805
0.00390625,0.553899,-1.92836
0.00625155,0.551219,-1.92096
0.0193625,0.553004,-1.92857
0.0195313,0.552984,-1.92848
0.0212145,0.551219,-1.92096
-0.307699,0.545399,-1.93035
-0.300781,0.544678,-1.92728
-0.292969,0.543817,-1.92361
-0.2902,0.543613,-1.92274
-0.191406,0.543906,-1.92399
-0.196504,0.543613,-1.92274
-0.183594,0.54432,-1.92576
-0.175781,0.544799,-1.9278
-0.168155,0.545399,-1.93035
0.00360332,0.545399,-1.93035
0.00390625,0.544168,-1.92511
0.00441996,0.543613,-1.92274
0.0195313,0.552967,-1.92857
0.0205417,0.545399,-1.93035
0.0216158,0.543613,-1.92274
-0.308794,0.537793,-1.93214
-0.308594,0.537776,-1.93206
-0.308594,0.539008,-1.93185
-0.300781,0.536954,-1.92856
-0.292969,0.536184,-1.92528
-0.291118,0.536007,-1.92453
-0.191406,0.53613,-1.92505
-0.193693,0.536007,-1.92453
-0.183594,0.536483,-1.92656
-0.175781,0.536797,-1.92789
-0.167969,0.537474,-1.93078
-0.167969,0.545089,-1.93042
-0.164919,0.537793,-1.93214
0.00337236,0.537793,-1.93214
0.00390625,0.53718,-1.92953
0.00636322,0.536007,-1.92453
0.0242819,0.537793,-1.93214
0.0207337,0.536007,-1.92453
-0.310341,0.530187,-1.93392
-0.308594,0.530012,-1.93317
-0.300781,0.529023,-1.92896
-0.294454,0.528402,-1.92632
-0.292969,0.531636,-1.92556
-0.191406,0.528495,-1.92671
-0.192777,0.528402,-1.92632
-0.183594,0.528662,-1.92742
-0.175781,0.528927,-1.92855
-0.167969,0.529494,-1.93097
-0.161674,0.530187,-1.93392
0.00390625,0.536297,-1.93249
0.00594816,0.530187,-1.93392
0.00669869,0.528402,-1.92632
0.025438,0.530187,-1.93392
0.0245092,0.528402,-1.92632
-0.314022,0.522581,-1.93571
-0.308594,0.522025,-1.93334
-0.300781,0.521067,-1.92926
-0.297916,0.520796,-1.9281
-0.191406,0.520812,-1.92817
-0.191632,0.520796,-1.9281
-0.183594,0.520839,-1.92828
-0.175781,0.520951,-1.92876
-0.167969,0.521499,-1.9311
-0.160156,0.522356,-1.93474
-0.160156,0.526985,-1.93467
-0.157975,0.522581,-1.93571
0.0085699,0.522581,-1.93571
0.00805813,0.520796,-1.9281
0.0273438,0.525131,-1.92708
0.0273438,0.52394,-1.93539
0.0277838,0.522581,-1.93571
0.029608,0.520796,-1.9281
-0.318456,0.514975,-1.93749
-0.316406,0.514705,-1.93634
-0.316406,0.519014,-1.93654
-0.308594,0.513859,-1.93274
-0.301641,0.51319,-1.92989
-0.300781,0.51495,-1.92947
-0.191406,0.520403,-1.92819
-0.183594,0.519872,-1.92832
-0.175781,0.515661,-1.92931
-0.174927,0.51319,-1.92989
-0.167969,0.513762,-1.93232
-0.160156,0.514626,-1.936
-0.15604,0.514975,-1.93749
0.0117188,0.513609,-1.93167
0.0117188,0.517168,-1.93698
0.01137,0.51319,-1.92989
0.0129583,0.514975,-1.93749
0.0288864,0.514975,-1.93749
0.0302106,0.51319,-1.92989
-0.322616,0.50737,-1.93928
-0.316406,0.506617,-1.93607
-0.308594,0.506016,-1.93351
-0.304607,0.505584,-1.93167
-0.167969,0.506166,-1.93415
-0.174744,0.505584,-1.93167
-0.160156,0.506966,-1.93756
-0.154373,0.50737,-1.93928
0.0117188,0.512345,-1.93008
0.0148567,0.505584,-1.93167
0.017103,0.50737,-1.93928
0.0332149,0.50737,-1.93928
0.0334128,0.505584,-1.93167
-0.324681,0.499764,-1.94106
-0.324219,0.499698,-1.94078
-0.324219,0.50148,-1.94066
-0.316406,0.49877,-1.93683
-0.308928,0.497979,-1.93346
-0.308594,0.498501,-1.93333
-0.167969,0.49854,-1.93585
-0.173516,0.497979,-1.93346
-0.160156,0.499178,-1.93856
-0.152344,0.499604,-1.94038
-0.152344,0.503294,-1.94023
-0.145099,0.499764,-1.94106
0.0195313,0.498574,-1.93599
0.0195313,0.503697,-1.94014
0.0180976,0.497979,-1.93346
0.0233135,0.499764,-1.94106
0.0351563,0.501727,-1.93258
0.0351563,0.499344,-1.93927
0.0346791,0.499764,-1.94106
0.0366696,0.497979,-1.93346
